id,workclass,fnlwgt,education,occupation,relationship,race,sex,capital-gain,capital-loss,income,age-range,hours-range,nc
10517,Private,177616,5th-6th,Machine-op-inspct,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10518,Private,163826,HS-grad,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10520,Local-gov,386949,HS-grad,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10524,Private,324854,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,>50K,"(15, 30]","(20, 40]",NC-US
10526,State-gov,502316,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10527,State-gov,26892,Bachelors,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10531,Private,26756,HS-grad,Sales,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
10532,Private,101890,HS-grad,Sales,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10537,Private,197752,Some-college,Craft-repair,Unmarried,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10539,?,289984,Some-college,?,Not-in-family,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10541,Private,278480,Some-college,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10542,Private,146412,Some-college,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10544,Private,53956,Bachelors,Sales,Not-in-family,White,Male,0,1980,<=50K,"(30, 45]","(40, 60]",NC-US
10547,Private,144154,HS-grad,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10558,Private,124639,Some-college,Craft-repair,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10567,Federal-gov,55377,Bachelors,Adm-clerical,Unmarried,Black,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-US
10568,Local-gov,177728,Masters,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10577,Private,193132,9th,Other-service,Not-in-family,Black,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
10580,Self-emp-inc,148995,Bachelors,Sales,Not-in-family,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10587,Private,214129,Some-college,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10588,Private,250818,Some-college,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10592,Private,103710,HS-grad,Sales,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10597,State-gov,80771,Masters,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10598,Private,66278,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10603,Private,279763,11th,Craft-repair,Not-in-family,Black,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10612,Federal-gov,199114,Bachelors,Adm-clerical,Not-in-family,White,Male,0,2258,<=50K,"(45, 60]","(20, 40]",NC-US
10614,Local-gov,189911,11th,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10616,State-gov,68898,Assoc-voc,Tech-support,Not-in-family,White,Male,0,2444,>50K,"(45, 60]","(20, 40]",NC-US
10623,State-gov,267540,Some-college,Adm-clerical,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10632,State-gov,197558,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10636,Private,268281,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10641,Private,363591,HS-grad,Craft-repair,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10643,Private,51150,Assoc-voc,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10645,Private,347530,HS-grad,Other-service,Unmarried,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10646,Private,72351,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
10651,Self-emp-not-inc,223046,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10655,Private,116218,Some-college,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10664,Private,96798,5th-6th,Transport-moving,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10666,State-gov,206889,Assoc-acdm,Protective-serv,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10679,?,340117,11th,?,Unmarried,Black,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10680,Private,219619,HS-grad,Handlers-cleaners,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10682,Local-gov,331046,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10684,?,239529,11th,?,Not-in-family,White,Female,3674,0,<=50K,"(60, 75]","(20, 40]",NC-US
10688,Self-emp-inc,21626,Assoc-voc,Sales,Not-in-family,White,Male,2202,0,<=50K,"(45, 60]","(40, 60]",NC-US
10690,Private,190532,Masters,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10693,Private,353263,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10694,State-gov,157617,HS-grad,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10695,Federal-gov,21698,Bachelors,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10696,Private,77143,12th,Transport-moving,Unmarried,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10698,Private,176602,HS-grad,Other-service,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10701,Private,221966,Bachelors,Prof-specialty,Not-in-family,White,Male,2202,0,<=50K,"(30, 45]","(40, 60]",NC-US
10702,Private,215546,Assoc-acdm,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10705,Private,252202,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10706,Private,497300,HS-grad,Other-service,Unmarried,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10708,Federal-gov,162410,Some-college,Tech-support,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10711,Private,194504,Some-college,Sales,Unmarried,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10712,Federal-gov,110884,HS-grad,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10717,Private,189186,Assoc-voc,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10720,Private,207301,HS-grad,Handlers-cleaners,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10721,Private,293073,Bachelors,Sales,Not-in-family,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
10722,Private,210452,Bachelors,Prof-specialty,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10728,Private,28291,HS-grad,Farming-fishing,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(80, 100]",NC-US
10730,Federal-gov,31621,Assoc-acdm,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10735,Private,173350,Assoc-voc,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10746,?,317780,Some-college,?,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10747,Private,232840,Some-college,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
10751,Private,310380,HS-grad,Adm-clerical,Unmarried,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10754,State-gov,143939,HS-grad,Adm-clerical,Unmarried,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10761,Private,191385,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10763,Private,126129,Some-college,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10773,Private,120629,Some-college,Sales,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10775,Private,137898,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10780,Local-gov,212448,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10781,Self-emp-not-inc,203039,9th,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10784,?,223745,Some-college,?,Unmarried,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10785,Private,242994,Some-college,Sales,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10787,Private,116202,HS-grad,Other-service,Unmarried,White,Female,0,0,<=50K,"(75, 100]","(20, 40]",NC-US
10788,Private,140045,HS-grad,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10789,Private,133503,Some-college,Transport-moving,Not-in-family,White,Male,2174,0,<=50K,"(30, 45]","(20, 40]",NC-US
10791,Private,85041,HS-grad,Other-service,Unmarried,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10795,Local-gov,231964,Some-college,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10796,Private,263855,12th,Craft-repair,Unmarried,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10800,State-gov,39236,Some-college,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10805,?,34307,Some-college,?,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10807,Private,111469,Some-college,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10810,Private,198050,Assoc-acdm,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10811,Private,242580,Some-college,Prof-specialty,Not-in-family,White,Male,11678,0,>50K,"(60, 75]","(40, 60]",NC-US
10812,Private,173128,HS-grad,Other-service,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10813,Private,87905,HS-grad,Other-service,Not-in-family,White,Male,10520,0,>50K,"(15, 30]","(20, 40]",NC-US
10819,Self-emp-not-inc,172296,Some-college,Sales,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10822,Self-emp-inc,182750,Bachelors,Sales,Not-in-family,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
10825,Private,145269,11th,Craft-repair,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
10826,Private,19214,HS-grad,Handlers-cleaners,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10830,Private,152073,HS-grad,Machine-op-inspct,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10832,Private,341368,HS-grad,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10834,Private,270572,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10845,Never-worked,188535,7th-8th,?,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10846,State-gov,349365,HS-grad,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10850,Private,275522,7th-8th,Other-service,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(60, 80]",NC-US
10852,Private,154548,Some-college,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10853,Private,47907,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10854,Private,238397,Bachelors,Priv-house-serv,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10856,?,354351,Some-college,?,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10859,Local-gov,23438,HS-grad,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10861,Private,174196,HS-grad,Other-service,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10863,Private,124971,Some-college,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10864,Private,214061,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10867,Private,234386,Assoc-acdm,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10869,Private,244395,11th,Other-service,Unmarried,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10872,Private,377486,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10873,Local-gov,137232,HS-grad,Protective-serv,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10874,Private,233369,Some-college,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10875,Private,71067,Prof-school,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10877,Private,98639,HS-grad,Craft-repair,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10879,Private,123011,Bachelors,Exec-managerial,Not-in-family,White,Male,0,2559,>50K,"(45, 60]","(40, 60]",NC-US
10883,Private,81497,HS-grad,Handlers-cleaners,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
10884,Private,189225,HS-grad,Other-service,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10886,Private,97939,Assoc-acdm,Machine-op-inspct,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10890,Private,289982,HS-grad,Sales,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10893,Private,420973,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10894,Private,124959,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
10895,State-gov,121471,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10898,Private,191544,HS-grad,Other-service,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10899,Private,261023,Some-college,Machine-op-inspct,Unmarried,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10903,Private,370795,HS-grad,Adm-clerical,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10908,Private,86972,Some-college,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
10913,Private,191982,Assoc-voc,Prof-specialty,Unmarried,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10914,Private,514033,HS-grad,Other-service,Not-in-family,Black,Male,0,0,<=50K,"(15, 30]","(60, 80]",NC-US
10926,Private,470663,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10928,Private,113466,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10931,?,167094,10th,?,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10932,?,216508,12th,?,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10933,Local-gov,384236,Assoc-voc,Other-service,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10938,Private,184723,Bachelors,Tech-support,Not-in-family,White,Female,0,1980,<=50K,"(15, 30]","(20, 40]",NC-US
10939,Private,165622,Masters,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10940,Private,101597,Some-college,Sales,Unmarried,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10943,State-gov,106812,Assoc-voc,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10944,Private,148211,HS-grad,Handlers-cleaners,Not-in-family,White,Male,3674,0,<=50K,"(15, 30]","(40, 60]",NC-US
10950,Private,224584,Some-college,Sales,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10953,Self-emp-not-inc,119411,Bachelors,Exec-managerial,Unmarried,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10954,Local-gov,177596,10th,Other-service,Not-in-family,Black,Female,0,0,<=50K,"(60, 75]","(80, 100]",NC-US
10961,Private,51047,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10962,Private,334618,Some-college,Protective-serv,Not-in-family,Black,Female,99999,0,>50K,"(15, 30]","(20, 40]",NC-US
10967,Private,244566,HS-grad,Machine-op-inspct,Unmarried,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10968,Private,75073,Some-college,Craft-repair,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10972,Private,127961,HS-grad,Machine-op-inspct,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10973,Private,99392,Some-college,Craft-repair,Not-in-family,Black,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
10985,Private,199600,HS-grad,Sales,Not-in-family,Black,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10987,Private,202560,Some-college,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10988,Private,99309,Some-college,Craft-repair,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10990,Private,287986,Some-college,Handlers-cleaners,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10991,Private,119411,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10992,Private,198668,7th-8th,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10995,?,114357,Some-college,?,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11001,?,329174,Some-college,?,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11003,Private,181291,Bachelors,Exec-managerial,Not-in-family,White,Female,0,1564,>50K,"(15, 30]","(40, 60]",NC-US
11006,Private,312766,HS-grad,Other-service,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11008,Federal-gov,38621,Assoc-voc,Other-service,Unmarried,Black,Female,3273,0,<=50K,"(60, 75]","(20, 40]",NC-US
11009,Private,124827,HS-grad,Other-service,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11012,Private,190115,Assoc-acdm,Exec-managerial,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11014,Local-gov,42596,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11016,Private,102615,11th,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11019,Private,132565,Some-college,Craft-repair,Unmarried,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11020,Private,323798,Some-college,Exec-managerial,Not-in-family,White,Male,3325,0,<=50K,"(45, 60]","(40, 60]",NC-US
11030,Self-emp-not-inc,41099,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11033,Private,135606,Masters,Exec-managerial,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
11036,Local-gov,197552,HS-grad,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11038,Private,288566,Bachelors,Other-service,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11043,Private,32528,Assoc-voc,Adm-clerical,Unmarried,White,Female,0,974,<=50K,"(30, 45]","(20, 40]",NC-US
11048,Private,190482,HS-grad,Machine-op-inspct,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11052,Private,53447,HS-grad,Farming-fishing,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11053,Private,127772,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11056,?,558183,Assoc-voc,?,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11058,Private,306114,HS-grad,Other-service,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11060,Local-gov,368797,Masters,Prof-specialty,Unmarried,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-US
11061,Self-emp-inc,175715,HS-grad,Exec-managerial,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11062,Private,416829,11th,Other-service,Not-in-family,Black,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
11067,Local-gov,166039,HS-grad,Other-service,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11072,Self-emp-inc,106517,HS-grad,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11073,Self-emp-not-inc,162236,Bachelors,Craft-repair,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11085,?,80165,Some-college,?,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11086,Private,339324,Bachelors,Tech-support,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11088,Self-emp-not-inc,284086,Assoc-voc,Sales,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11090,Private,426263,Masters,Exec-managerial,Unmarried,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-US
11094,Private,193061,Some-college,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
11095,Private,121411,12th,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11104,Private,174419,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11110,Private,45687,Some-college,Other-service,Not-in-family,Black,Male,4787,0,>50K,"(30, 45]","(40, 60]",NC-US
11113,Private,220262,HS-grad,Sales,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11115,Private,280483,HS-grad,Craft-repair,Unmarried,Black,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11117,Private,351324,Some-college,Sales,Unmarried,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11118,Private,58602,5th-6th,Other-service,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11120,Federal-gov,185616,HS-grad,Adm-clerical,Not-in-family,White,Female,0,1980,<=50K,"(30, 45]","(20, 40]",NC-US
11123,Federal-gov,32312,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11125,Private,183205,HS-grad,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11127,Local-gov,145886,Bachelors,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
11131,Private,181313,Assoc-voc,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11132,State-gov,150566,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11135,Local-gov,187969,Masters,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(60, 80]",NC-US
11137,Private,174754,HS-grad,Other-service,Not-in-family,Black,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11141,Private,108859,HS-grad,Craft-repair,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11156,Private,40512,Bachelors,Prof-specialty,Not-in-family,White,Male,3674,0,<=50K,"(15, 30]","(20, 40]",NC-US
11165,Private,272950,Some-college,Sales,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11166,Private,174503,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11169,Private,202044,Bachelors,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
11172,Private,133126,Some-college,Craft-repair,Not-in-family,Black,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11174,Private,302424,HS-grad,Machine-op-inspct,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11178,Private,234699,HS-grad,Other-service,Unmarried,Black,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
11180,Private,189728,HS-grad,Priv-house-serv,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
11199,State-gov,341643,Assoc-acdm,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11202,Private,187891,HS-grad,Adm-clerical,Not-in-family,Black,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11205,Private,89652,HS-grad,Adm-clerical,Unmarried,White,Female,4787,0,>50K,"(45, 60]","(20, 40]",NC-US
11206,Federal-gov,439608,Some-college,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11211,Self-emp-not-inc,25825,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
11212,Private,202046,Bachelors,Handlers-cleaners,Not-in-family,White,Male,0,2001,<=50K,"(30, 45]","(20, 40]",NC-US
11214,Private,194891,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11215,Private,125550,HS-grad,Tech-support,Not-in-family,White,Female,14084,0,>50K,"(30, 45]","(20, 40]",NC-US
11224,Private,258589,HS-grad,Sales,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
11225,Private,158810,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(60, 80]",NC-US
11226,Local-gov,92431,Some-college,Protective-serv,Not-in-family,White,Male,0,2231,>50K,"(15, 30]","(20, 40]",NC-US
