id,workclass,fnlwgt,education,occupation,relationship,race,sex,capital-gain,capital-loss,income,age-range,hours-range,nc
11297,Private,241444,1st-4th,Craft-repair,Husband,Other,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-Hispanic
11315,Private,180211,Bachelors,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-Asian-Pacific
11340,?,288419,5th-6th,?,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
11360,Private,188644,Preschool,Other-service,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
11389,Private,167396,HS-grad,Other-service,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
11406,Private,248445,5th-6th,Handlers-cleaners,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
11444,Private,141058,Some-college,Other-service,Husband,White,Male,0,0,<=50K,"(30, 45]","(60, 80]",NC-Hispanic
11461,Private,548580,Some-college,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
11466,Private,157443,Bachelors,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
11483,Private,98350,Some-college,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
11589,Private,147863,Assoc-voc,Craft-repair,Husband,Asian-Pac-Islander,Male,5013,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
11597,Local-gov,183224,Masters,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
11637,Private,63685,HS-grad,Sales,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-Asian-Pacific
11641,Private,145439,5th-6th,Other-service,Husband,Other,Male,4064,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
11647,Local-gov,138342,11th,Transport-moving,Husband,White,Male,3411,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
11652,Self-emp-inc,321990,Masters,Exec-managerial,Husband,White,Male,15024,0,>50K,"(15, 30]","(40, 60]",NCNon-US-Hispanic
11659,Private,147989,HS-grad,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
11747,Federal-gov,22201,Bachelors,Adm-clerical,Husband,Asian-Pac-Islander,Male,7298,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
11756,Private,99872,HS-grad,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
11764,Private,123053,Masters,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(45, 60]","(40, 60]",NCNon-US-Hispanic
11874,Private,433375,1st-4th,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
11931,Private,185027,Assoc-acdm,Craft-repair,Husband,White,Male,0,1887,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
11946,Private,166386,11th,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
11986,Private,67083,HS-grad,Other-service,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12004,Private,113806,12th,Craft-repair,Husband,White,Male,7298,0,>50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
12026,Private,195668,10th,Other-service,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
12030,Private,217654,Some-college,Handlers-cleaners,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12032,Private,102771,7th-8th,Handlers-cleaners,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
12070,Private,91251,HS-grad,Other-service,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
12096,Private,169180,7th-8th,Machine-op-inspct,Wife,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
12108,Private,294064,Masters,Exec-managerial,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
12114,Private,247558,Prof-school,Prof-specialty,Husband,White,Male,5178,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
12130,?,449576,5th-6th,?,Husband,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-Hispanic
12153,?,505438,HS-grad,?,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
12182,Private,99364,9th,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
12206,Self-emp-not-inc,199590,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-Hispanic
12235,Private,183319,5th-6th,Other-service,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
12254,Private,122276,5th-6th,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NCNon-US-Hispanic
12259,Private,314897,7th-8th,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
12261,Private,88781,Bachelors,Craft-repair,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12263,Private,849857,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
12266,Private,99270,Bachelors,Prof-specialty,Wife,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
12267,Private,160731,HS-grad,Craft-repair,Husband,White,Male,0,0,>50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
12304,Private,223594,Some-college,Craft-repair,Husband,Black,Male,7688,0,>50K,"(45, 60]","(20, 40]",NC-Hispanic
12323,Federal-gov,356689,Bachelors,Adm-clerical,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
12341,Private,272913,HS-grad,Adm-clerical,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
12372,Private,199116,HS-grad,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
12412,Local-gov,423605,12th,Transport-moving,Husband,White,Male,0,1848,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
12470,Local-gov,176185,Bachelors,Machine-op-inspct,Husband,White,Male,4064,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12500,Private,160339,Some-college,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
12506,Local-gov,183096,9th,Other-service,Wife,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12560,Private,303187,Bachelors,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12563,Self-emp-not-inc,63004,Masters,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
12576,Private,77884,HS-grad,Sales,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-Asian-Pacific
12621,Private,197286,12th,Farming-fishing,Husband,White,Male,0,0,<=50K,"(60, 75]","(40, 60]",NCNon-US-Hispanic
12643,Private,274657,11th,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12655,Self-emp-inc,216711,HS-grad,Exec-managerial,Husband,White,Male,99999,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
12681,Private,152453,12th,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
12690,Private,152734,Some-college,Protective-serv,Husband,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12716,Private,224506,Some-college,Sales,Husband,Black,Male,0,0,<=50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
12725,Private,191342,Bachelors,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
12732,Private,160724,Masters,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,>50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
12761,Private,329530,11th,Craft-repair,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
12762,Private,194456,Bachelors,Craft-repair,Husband,White,Male,0,0,>50K,"(60, 75]","(20, 40]",NCNon-US-Hispanic
12816,Private,182177,Bachelors,Other-service,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12865,Private,333270,Masters,Craft-repair,Wife,Asian-Pac-Islander,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
12870,Private,245487,5th-6th,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
12898,Private,199590,HS-grad,Other-service,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-Hispanic
12980,Private,269015,HS-grad,Machine-op-inspct,Husband,Black,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
12985,Private,119409,HS-grad,Machine-op-inspct,Wife,Other,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
13059,Private,385540,HS-grad,Sales,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
13061,Private,439919,9th,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
13069,?,302836,Assoc-acdm,?,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
13089,Self-emp-not-inc,226535,7th-8th,Farming-fishing,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
13116,Private,174386,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
13125,Private,142624,Assoc-acdm,Machine-op-inspct,Husband,White,Male,5556,0,>50K,"(60, 75]","(20, 40]",NCNon-US-Hispanic
13142,Private,138416,5th-6th,Handlers-cleaners,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-Hispanic
13174,Private,179498,HS-grad,Exec-managerial,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
13198,Private,225102,HS-grad,Handlers-cleaners,Husband,Black,Male,0,0,<=50K,"(60, 75]","(20, 40]",NCNon-US-Hispanic
13236,Private,169329,HS-grad,Tech-support,Husband,Black,Male,0,1887,>50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
13266,Local-gov,370502,Some-college,Handlers-cleaners,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
13302,?,175552,5th-6th,?,Wife,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
13303,Private,170287,Some-college,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
13414,Private,155659,Bachelors,Machine-op-inspct,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
13422,Private,366957,Bachelors,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999,0,>50K,"(45, 60]","(40, 60]",NC-Asian-Pacific
13432,Self-emp-not-inc,229946,HS-grad,Prof-specialty,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
13458,Private,152953,7th-8th,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
13470,Private,93997,7th-8th,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(60, 75]","(20, 40]",NCNon-US-Hispanic
13499,Private,238959,Bachelors,Sales,Husband,White,Male,99999,0,>50K,"(45, 60]","(40, 60]",NCNon-US-Hispanic
13551,Private,220977,Doctorate,Exec-managerial,Husband,Asian-Pac-Islander,Male,3103,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
13594,Private,208875,Some-college,Exec-managerial,Wife,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
13600,Self-emp-not-inc,253914,1st-4th,Sales,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
13629,Private,193537,Some-college,Adm-clerical,Wife,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
13691,Private,199688,Bachelors,Exec-managerial,Husband,White,Male,0,1977,>50K,"(45, 60]","(40, 60]",NCNon-US-Hispanic
13696,Self-emp-not-inc,240491,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(75, 100]","(20, 40]",NCNon-US-Hispanic
13747,Private,154568,Masters,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
13750,Private,238567,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
13751,Private,208068,HS-grad,Craft-repair,Husband,Other,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
13785,Private,244661,Bachelors,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-Asian-Pacific
13817,Private,82283,5th-6th,Other-service,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
13820,Private,424468,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
13832,Private,149217,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
13834,Private,109199,5th-6th,Handlers-cleaners,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
13844,Private,346909,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-Hispanic
13858,Private,51264,Doctorate,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(80, 100]",NCNon-US-Hispanic
13862,Private,209912,Bachelors,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
13877,Private,121718,Some-college,Adm-clerical,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
13887,Private,306830,Assoc-acdm,Handlers-cleaners,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
13890,Private,135803,HS-grad,Other-service,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
13957,Private,235775,HS-grad,Other-service,Husband,White,Male,0,0,<=50K,"(75, 100]","(20, 40]",NCNon-US-Hispanic
13961,Private,202950,HS-grad,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
13971,Private,480717,Bachelors,Other-service,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
14030,Private,184378,Some-college,Sales,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-Hispanic
14041,Self-emp-inc,104849,Prof-school,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
14074,Private,73025,HS-grad,Other-service,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
14123,?,339682,5th-6th,?,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
14129,Self-emp-not-inc,247294,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
14144,Self-emp-not-inc,138285,Assoc-acdm,Other-service,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
14147,Private,331539,Bachelors,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
14152,Private,234901,Some-college,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
14186,Private,257562,7th-8th,Craft-repair,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
14192,State-gov,312897,Doctorate,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NCNon-US-Hispanic
14214,Private,167106,HS-grad,Sales,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
14218,Private,343579,HS-grad,Other-service,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
14234,Private,159297,HS-grad,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
14246,Self-emp-inc,125846,1st-4th,Sales,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
14264,Private,216666,9th,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
14273,State-gov,182460,Masters,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
14281,Private,483450,9th,Exec-managerial,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
14356,Private,123011,HS-grad,Machine-op-inspct,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
14396,Self-emp-not-inc,343476,Bachelors,Prof-specialty,Husband,White,Male,15024,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
14410,Self-emp-not-inc,145162,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
14412,Private,165017,HS-grad,Prof-specialty,Husband,White,Male,0,0,>50K,"(60, 75]","(20, 40]",NCNon-US-Hispanic
14419,Private,247444,Assoc-voc,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
14445,Private,345360,Bachelors,Tech-support,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
14462,Private,142081,HS-grad,Other-service,Wife,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
14531,Private,138370,7th-8th,Other-service,Husband,Asian-Pac-Islander,Male,0,1651,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
14562,Private,220237,Assoc-voc,Craft-repair,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
14577,Local-gov,144778,HS-grad,Exec-managerial,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
14582,Private,187415,5th-6th,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
14584,Private,98361,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
14596,Self-emp-not-inc,421837,Some-college,Sales,Husband,White,Male,7298,0,>50K,"(30, 45]","(40, 60]",NC-Hispanic
14600,Private,37109,HS-grad,Other-service,Wife,Asian-Pac-Islander,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-Asian-Pacific
14672,?,217921,9th,?,Wife,Asian-Pac-Islander,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
14691,Private,375078,7th-8th,Other-service,Wife,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
14786,Private,136651,5th-6th,Craft-repair,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
14846,Private,96062,Bachelors,Exec-managerial,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
14862,Private,210313,HS-grad,Sales,Husband,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-Asian-Pacific
14882,Private,160120,Bachelors,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
14900,Private,73684,7th-8th,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
14910,Private,279231,Assoc-voc,Adm-clerical,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
14919,Private,43387,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NCNon-US-Hispanic
14927,Self-emp-inc,137367,Some-college,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
14990,State-gov,254285,Doctorate,Prof-specialty,Husband,White,Male,0,1887,>50K,"(45, 60]","(60, 80]",NCNon-US-Hispanic
14996,Private,243409,Some-college,Transport-moving,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15008,Private,458549,1st-4th,Farming-fishing,Husband,White,Male,0,0,<=50K,"(15, 30]","(80, 100]",NC-Hispanic
15023,Self-emp-inc,120131,7th-8th,Exec-managerial,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
15026,Private,176724,11th,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
15039,Private,89813,HS-grad,Machine-op-inspct,Wife,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
15043,Private,375313,HS-grad,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
15136,Private,239303,Bachelors,Prof-specialty,Husband,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NCNon-US-Hispanic
15151,Federal-gov,196386,Assoc-acdm,Adm-clerical,Husband,White,Male,4064,0,<=50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
15152,Self-emp-not-inc,62165,Bachelors,Exec-managerial,Husband,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15161,Private,81232,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15173,Private,222442,HS-grad,Sales,Husband,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NCNon-US-Hispanic
15177,Self-emp-not-inc,156687,HS-grad,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
15222,Private,81132,HS-grad,Other-service,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
15225,Self-emp-inc,172684,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(60, 75]","(40, 60]",NC-Hispanic
15228,Private,188942,Some-college,Sales,Wife,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
15246,Private,109611,9th,Machine-op-inspct,Wife,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
15251,Private,209906,1st-4th,Other-service,Husband,Black,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Hispanic
15253,Private,279015,Masters,Exec-managerial,Husband,White,Male,0,2415,>50K,"(30, 45]","(60, 80]",NC-Asian-Pacific
15310,?,109938,11th,?,Wife,Asian-Pac-Islander,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
15387,Private,101452,Masters,Exec-managerial,Husband,White,Male,15024,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
15395,Private,420749,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15410,Private,446358,Some-college,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
15443,Private,165365,HS-grad,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,2885,0,<=50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
15475,Private,236021,HS-grad,Craft-repair,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15528,Self-emp-inc,121836,Some-college,Prof-specialty,Wife,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15580,?,167678,11th,?,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
15595,Self-emp-not-inc,379883,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-Hispanic
15609,Private,181828,HS-grad,Sales,Husband,White,Male,0,0,<=50K,"(60, 75]","(40, 60]",NCNon-US-Hispanic
15616,?,251167,HS-grad,?,Wife,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
15644,Private,320451,Masters,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(60, 80]",NC-Asian-Pacific
15666,Private,40955,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15668,Federal-gov,258124,Masters,Adm-clerical,Husband,White,Male,0,0,>50K,"(60, 75]","(20, 40]",NCNon-US-Hispanic
15681,Private,124094,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
15692,Self-emp-inc,116358,Bachelors,Sales,Husband,Asian-Pac-Islander,Male,7688,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15698,Private,31740,Masters,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
15714,Private,99388,Assoc-acdm,Other-service,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
15734,Federal-gov,215948,Some-college,Handlers-cleaners,Husband,Other,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
15736,Federal-gov,615893,Masters,Transport-moving,Husband,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
15762,Local-gov,130620,HS-grad,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15763,Private,248990,HS-grad,Craft-repair,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-Hispanic
15792,Self-emp-not-inc,213226,Bachelors,Exec-managerial,Husband,White,Male,0,1485,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15839,Private,120238,11th,Transport-moving,Husband,White,Male,5178,0,>50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
15877,Private,79586,Bachelors,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
15892,Private,88991,Bachelors,Exec-managerial,Wife,White,Female,0,0,>50K,"(75, 100]","(20, 40]",NCNon-US-Hispanic
15931,Private,253799,Bachelors,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NCNon-US-Hispanic
