id,workclass,fnlwgt,education,occupation,relationship,race,sex,capital-gain,capital-loss,income,age-range,hours-range,nc
9715,Private,585203,Bachelors,Exec-managerial,Wife,White,Female,7688,0,>50K,"(15, 30]","(40, 60]",NC-US
9716,Private,173601,Bachelors,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
9732,Private,40000,Bachelors,Sales,Husband,White,Male,4064,0,<=50K,"(45, 60]","(40, 60]",NC-US
9734,Private,117381,Bachelors,Exec-managerial,Not-in-family,White,Male,8614,0,>50K,"(30, 45]","(40, 60]",NC-US
9735,Private,180239,Masters,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,<=50K,"(75, 100]","(20, 40]",NC-US
9737,Private,261561,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
9750,Private,193231,Bachelors,Tech-support,Not-in-family,White,Male,3325,0,<=50K,"(30, 45]","(40, 60]",NC-US
9752,Private,255941,Masters,Exec-managerial,Not-in-family,White,Female,10520,0,>50K,"(30, 45]","(40, 60]",NC-US
9762,Private,329426,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
9766,Private,189759,Bachelors,Exec-managerial,Husband,White,Male,0,1977,>50K,"(30, 45]","(40, 60]",NC-US
9767,Private,230467,Bachelors,Sales,Own-child,White,Male,0,1092,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
9769,Private,298507,Bachelors,Prof-specialty,Husband,White,Male,3103,0,>50K,"(45, 60]","(20, 40]",NC-US
9786,Private,54608,Bachelors,Adm-clerical,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
9792,Private,99156,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
9794,Private,111128,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
9807,Private,329059,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
9814,Private,188950,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
9819,Private,347166,Doctorate,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
9824,Private,28334,Masters,Exec-managerial,Not-in-family,White,Female,0,0,>50K,"(60, 75]","(20, 40]",NC-US
9826,Private,181091,Bachelors,Adm-clerical,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
9831,Private,35015,Masters,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(60, 75]","(80, 100]",NC-US
9838,Private,249720,Bachelors,Adm-clerical,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
9855,Private,191856,Masters,Sales,Wife,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
9866,Private,119986,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(60, 75]","(20, 40]",NCNon-US-Hispanic
9868,Private,32776,Bachelors,Exec-managerial,Husband,White,Male,0,1977,>50K,"(30, 45]","(20, 40]",NC-US
9877,Private,150560,Bachelors,Adm-clerical,Not-in-family,White,Female,14084,0,>50K,"(45, 60]","(20, 40]",NC-US
9901,Private,29732,Bachelors,Prof-specialty,Wife,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
9902,Private,211743,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
9906,Private,193882,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
9908,Private,242460,Bachelors,Exec-managerial,Husband,White,Male,7688,0,>50K,"(30, 45]","(20, 40]",NC-US
9930,Private,345277,Bachelors,Tech-support,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
9940,Private,124407,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
9945,Private,213945,Bachelors,Sales,Husband,White,Male,15024,0,>50K,"(60, 75]","(20, 40]",NCNon-US-Hispanic
9946,Private,171807,Bachelors,Other-service,Unmarried,White,Female,0,0,>50K,"(45, 60]","(40, 60]",NC-US
9957,Private,149943,Masters,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
9962,Private,332727,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
9966,Private,273425,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
9970,Private,162108,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
9980,Private,115677,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
9982,Private,409172,Bachelors,Exec-managerial,Own-child,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
9985,Private,142689,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NCNon-US-Hispanic
9988,Private,153489,Bachelors,Sales,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10001,Private,268145,Bachelors,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10009,Private,138714,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(60, 75]","(40, 60]",NC-US
10011,Private,496414,Doctorate,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
10023,Private,105449,Bachelors,Priv-house-serv,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10028,Private,255191,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10058,Private,197207,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10059,Private,229732,Bachelors,Sales,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10079,Private,278228,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10080,Private,145377,Bachelors,Sales,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10082,Private,187215,Bachelors,Prof-specialty,Wife,White,Female,15024,0,>50K,"(30, 45]","(20, 40]",NC-US
10087,Private,92968,Bachelors,Sales,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10090,Private,349148,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(60, 80]",NC-US
10107,Private,341672,Bachelors,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-Asian-Pacific
10109,Private,275236,Bachelors,Machine-op-inspct,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10121,Private,421967,Bachelors,Exec-managerial,Wife,White,Female,0,0,>50K,"(15, 30]","(40, 60]",NC-US
10123,Private,74305,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10135,Private,174592,Masters,Exec-managerial,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10145,Private,138692,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(15, 30]","(20, 40]",NC-US
10149,Private,156580,Bachelors,Sales,Wife,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
10159,Private,98535,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-US
10165,Private,269722,Masters,Other-service,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10168,Private,132078,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10170,Private,196816,Bachelors,Prof-specialty,Husband,White,Male,3908,0,<=50K,"(15, 30]","(20, 40]",NC-US
10171,Private,237943,Masters,Exec-managerial,Husband,White,Male,15024,0,>50K,"(30, 45]","(40, 60]",NC-US
10177,Private,355865,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10186,Private,295067,Bachelors,Exec-managerial,Not-in-family,White,Male,14084,0,>50K,"(45, 60]","(40, 60]",NC-US
10196,Private,345277,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10208,Private,186376,Bachelors,Other-service,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(60, 80]",NC-Asian-Pacific
10209,Private,290964,Bachelors,Sales,Not-in-family,White,Female,0,1590,<=50K,"(30, 45]","(20, 40]",NC-US
10215,Private,203833,Bachelors,Prof-specialty,Not-in-family,Black,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10219,Private,135803,Bachelors,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,>50K,"(45, 60]","(40, 60]",NC-US
10239,Private,197666,Bachelors,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10241,Private,263561,Bachelors,Exec-managerial,Husband,White,Male,0,2246,>50K,"(30, 45]","(40, 60]",NC-US
10246,Private,90414,Bachelors,Craft-repair,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NCNon-US-Hispanic
10265,Private,283613,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10276,Private,202559,Bachelors,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
10278,Private,153326,Bachelors,Prof-specialty,Other-relative,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10290,Private,421561,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10304,Private,206512,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10314,Private,211154,Bachelors,Tech-support,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10315,Private,321435,Bachelors,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10317,Private,178829,Masters,Exec-managerial,Not-in-family,White,Male,0,0,>50K,"(45, 60]","(60, 80]",NC-US
10326,Private,149770,Masters,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10335,Private,125833,Bachelors,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
10339,Private,135289,Bachelors,Craft-repair,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10348,Private,190330,Bachelors,Other-service,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10349,Private,193755,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10350,Private,192740,Bachelors,Prof-specialty,Husband,White,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
10351,Private,201924,Bachelors,Sales,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10353,Private,126414,Bachelors,Other-service,Wife,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
10354,Private,43652,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10366,Private,204567,Bachelors,Sales,Husband,White,Male,99999,0,>50K,"(30, 45]","(40, 60]",NC-US
10378,Private,102420,Bachelors,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10389,Private,36385,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10394,Private,285730,Masters,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(60, 80]",NC-US
10399,Private,182533,Bachelors,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
10402,Private,110200,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10406,Private,103435,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10409,Private,286789,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10413,Private,112873,Bachelors,Sales,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10416,Private,200576,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10447,Private,157612,Bachelors,Sales,Not-in-family,White,Female,3325,0,<=50K,"(15, 30]","(40, 60]",NC-US
10459,Private,181363,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10461,Private,206951,Bachelors,Sales,Husband,White,Male,0,1902,>50K,"(30, 45]","(40, 60]",NC-US
10479,Private,204501,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10488,Private,356689,Bachelors,Farming-fishing,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10492,Private,55929,Bachelors,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10502,Private,135296,Bachelors,Exec-managerial,Not-in-family,White,Female,0,2258,>50K,"(15, 30]","(40, 60]",NC-US
10504,Private,55674,Bachelors,Protective-serv,Not-in-family,White,Female,2907,0,<=50K,"(15, 30]","(20, 40]",NC-US
10524,Private,324854,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,>50K,"(15, 30]","(20, 40]",NC-US
10525,Private,188505,Bachelors,Other-service,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10528,Private,102058,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10529,Private,167728,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10533,Private,192337,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
10544,Private,53956,Bachelors,Sales,Not-in-family,White,Male,0,1980,<=50K,"(30, 45]","(40, 60]",NC-US
10550,Private,139268,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10552,Private,283613,Bachelors,Prof-specialty,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10553,Private,141245,Bachelors,Other-service,Wife,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
10576,Private,102615,Masters,Protective-serv,Husband,White,Male,0,1977,>50K,"(45, 60]","(20, 40]",NC-US
10582,Private,63424,Masters,Prof-specialty,Wife,White,Female,0,0,>50K,"(45, 60]","(20, 40]",NC-US
10583,Private,241895,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10585,Private,188048,Bachelors,Adm-clerical,Own-child,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10593,Private,159580,Bachelors,Other-service,Own-child,Black,Female,0,0,<=50K,"(15, 30]","(60, 80]",NC-US
10600,Private,206609,Bachelors,Exec-managerial,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10602,Private,188246,Masters,Prof-specialty,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10618,Private,311350,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10619,Private,113750,Bachelors,Handlers-cleaners,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10636,Private,268281,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
10637,Private,235646,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10646,Private,72351,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
10667,Private,226902,Masters,Exec-managerial,Husband,White,Male,15024,0,>50K,"(30, 45]","(40, 60]",NC-US
10674,Private,188576,Doctorate,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
10677,Private,356344,Bachelors,Adm-clerical,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10686,Private,205653,Bachelors,Handlers-cleaners,Own-child,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10690,Private,190532,Masters,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10693,Private,353263,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10701,Private,221966,Bachelors,Prof-specialty,Not-in-family,White,Male,2202,0,<=50K,"(30, 45]","(40, 60]",NC-US
10721,Private,293073,Bachelors,Sales,Not-in-family,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
10722,Private,210452,Bachelors,Prof-specialty,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10725,Private,112906,Masters,Transport-moving,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
10757,Private,230054,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10761,Private,191385,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10769,Private,187847,Bachelors,Exec-managerial,Husband,White,Male,7688,0,>50K,"(30, 45]","(20, 40]",NC-US
10792,Private,162442,Bachelors,Prof-specialty,Wife,White,Female,7688,0,>50K,"(15, 30]","(40, 60]",NC-US
10814,Private,173704,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10831,Private,189623,Doctorate,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10834,Private,270572,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10835,Private,285295,Bachelors,Other-service,Wife,Asian-Pac-Islander,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
10843,Private,37088,Bachelors,Tech-support,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10849,Private,146857,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10853,Private,47907,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10854,Private,238397,Bachelors,Priv-house-serv,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
10857,Private,349169,Masters,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
10865,Private,441700,Bachelors,Tech-support,Own-child,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10876,Private,195176,Bachelors,Sales,Husband,White,Male,0,0,<=50K,"(45, 60]","(60, 80]",NC-US
10879,Private,123011,Bachelors,Exec-managerial,Not-in-family,White,Male,0,2559,>50K,"(45, 60]","(40, 60]",NC-US
10893,Private,420973,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10896,Private,198237,Bachelors,Prof-specialty,Husband,White,Male,15024,0,>50K,"(30, 45]","(40, 60]",NC-US
10902,Private,167140,Bachelors,Prof-specialty,Husband,White,Male,5013,0,<=50K,"(30, 45]","(20, 40]",NC-US
10910,Private,134367,Bachelors,Exec-managerial,Wife,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10920,Private,194636,Bachelors,Craft-repair,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10926,Private,470663,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
10937,Private,103456,Bachelors,Adm-clerical,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
10938,Private,184723,Bachelors,Tech-support,Not-in-family,White,Female,0,1980,<=50K,"(15, 30]","(20, 40]",NC-US
10939,Private,165622,Masters,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
10951,Private,80771,Bachelors,Prof-specialty,Wife,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
10952,Private,164733,Masters,Prof-specialty,Husband,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
10991,Private,119411,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
10999,Private,195576,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
11003,Private,181291,Bachelors,Exec-managerial,Not-in-family,White,Female,0,1564,>50K,"(15, 30]","(40, 60]",NC-US
11010,Private,77820,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
11021,Private,96359,Doctorate,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
11025,Private,102359,Bachelors,Exec-managerial,Husband,White,Male,7298,0,>50K,"(45, 60]","(40, 60]",NC-US
11026,Private,37359,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
11031,Private,472604,Bachelors,Other-service,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-Hispanic
11033,Private,135606,Masters,Exec-managerial,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
11038,Private,288566,Bachelors,Other-service,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11049,Private,381965,Bachelors,Craft-repair,Other-relative,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11053,Private,127772,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11078,Private,237525,Bachelors,Exec-managerial,Husband,White,Male,7688,0,>50K,"(45, 60]","(60, 80]",NC-US
11080,Private,148549,Bachelors,Exec-managerial,Husband,White,Male,0,1902,>50K,"(45, 60]","(40, 60]",NC-US
11082,Private,177675,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
11086,Private,339324,Bachelors,Tech-support,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11089,Private,206051,Bachelors,Adm-clerical,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
11090,Private,426263,Masters,Exec-managerial,Unmarried,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-US
11092,Private,277647,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
11096,Private,89202,Bachelors,Prof-specialty,Own-child,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11103,Private,92028,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
11104,Private,174419,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11107,Private,198223,Bachelors,Sales,Husband,White,Male,0,1902,>50K,"(30, 45]","(40, 60]",NC-US
11111,Private,263614,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(15, 30]","(20, 40]",NC-US
11119,Private,64922,Bachelors,Other-service,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(60, 80]",NCNon-US-Hispanic
11133,Private,237713,Bachelors,Exec-managerial,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11144,Private,180881,Bachelors,Exec-managerial,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
11153,Private,53181,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
11156,Private,40512,Bachelors,Prof-specialty,Not-in-family,White,Male,3674,0,<=50K,"(15, 30]","(20, 40]",NC-US
11166,Private,174503,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11169,Private,202044,Bachelors,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
11185,Private,172581,Bachelors,Exec-managerial,Husband,White,Male,0,1902,>50K,"(45, 60]","(40, 60]",NC-US
11204,Private,102771,Masters,Tech-support,Husband,White,Male,0,1977,>50K,"(45, 60]","(20, 40]",NC-US
11212,Private,202046,Bachelors,Handlers-cleaners,Not-in-family,White,Male,0,2001,<=50K,"(30, 45]","(20, 40]",NC-US
11225,Private,158810,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(60, 80]",NC-US
11229,Private,244147,Bachelors,Prof-specialty,Not-in-family,White,Male,0,1876,<=50K,"(30, 45]","(40, 60]",NC-US
11233,Private,165001,Bachelors,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
11248,Private,149211,Bachelors,Tech-support,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11257,Private,372525,Masters,Prof-specialty,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
11260,Private,225599,Masters,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,>50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
11279,Private,173047,Bachelors,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,213,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
11284,Private,200117,Bachelors,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1887,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
11289,Private,126945,Bachelors,Exec-managerial,Husband,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11293,Private,56483,Bachelors,Adm-clerical,Own-child,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
11305,Private,45869,Bachelors,Handlers-cleaners,Own-child,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11315,Private,180211,Bachelors,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-Asian-Pacific
11331,Private,117789,Bachelors,Exec-managerial,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
11335,Private,189811,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-US
11342,Private,209483,Bachelors,Adm-clerical,Own-child,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
11345,Private,84547,Bachelors,Tech-support,Husband,White,Male,0,0,>50K,"(15, 30]","(20, 40]",NC-US
11359,Private,134130,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
11373,Private,145441,Bachelors,Exec-managerial,Husband,White,Male,7298,0,>50K,"(30, 45]","(40, 60]",NC-US
11396,Private,231016,Masters,Prof-specialty,Not-in-family,White,Female,4650,0,<=50K,"(15, 30]","(20, 40]",NC-US
11404,Private,114459,Doctorate,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
